,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
1482,2020-08-31 18:00:00,3.0,2.0,4.456521739130435,1.0,60.00880434782605,266.4347826086956,32758.54239130434,27902.755434782597,3.0,0.0,1470,29.0,87,0.7,1
1483,2020-08-31 19:00:00,3.0,2.0,4.471264367816092,1.0,60.03758620689655,272.7241379310345,32316.357471264357,28062.19310344826,4.0,0.0,1469,28.8,85,1.1,0
1484,2020-08-31 20:00:00,3.0,2.0,4.463157894736842,1.0,59.98757894736842,279.09473684210525,32868.716842105256,28102.949473684206,4.0,0.0,1468,28.8,85,1.3,0
1485,2020-08-31 21:00:00,3.0,2.0,4.4361702127659575,1.0,60.0236170212766,234.74468085106383,32610.215957446813,28114.34787234042,4.0,0.0,1467,28.5,87,0.3,0
1486,2020-08-31 22:00:00,3.0,2.0,4.5,1.0,59.98812500000002,980.1770833333334,32600.18124999999,28052.375000000004,4.0,0.0,1466,28.1,95,0.3,1
1487,2020-08-31 23:00:00,3.0,2.0,4.517241379310345,1.0,60.01022988505746,3385.4367816091954,32701.545977011505,28243.00344827587,4.0,0.0,1465,28.0,94,1.3,1
1488,2020-09-01 00:00:00,3.0,2.0,4.434782608695652,1.0,60.021304347826124,5037.489130434783,32242.93913043477,27823.68043478261,1.0,0.0,1464,28.9,76,1.4,0
1489,2020-09-01 01:00:00,3.0,2.0,4.440860215053763,1.0,60.038924731182796,5767.5053763440865,32728.164516129036,28132.709677419356,0.0,0.0,1463,26.7,99,1.5,0
1490,2020-09-01 02:00:00,3.0,2.0,4.484210526315789,1.0,60.00926315789473,6669.6736842105265,32866.3505263158,27702.732631578943,0.0,0.0,1462,27.0,99,1.4,1
1491,2020-09-01 03:00:00,3.0,2.0,4.408602150537634,1.0,59.98623655913974,6802.784946236559,32370.855913978492,28144.317204301056,0.0,0.0,1461,27.0,99,1.3,2
