,Unnamed: 0,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,session,weekend,Temperature
960,960,2020-08-24 00:00:00,4.0,1.0,1.5,1.0,60.00333333333333,3101.883608815426,6640.204166666666,1,0,30.0
961,961,2020-08-24 01:00:00,4.0,1.0,1.5,1.0,60.00083333333333,3329.9896694214867,6642.479166666666,0,0,28.7
962,962,2020-08-24 02:00:00,4.0,1.0,1.5,1.0,59.98666666666666,2735.4252754820927,6644.85,0,0,28.5
963,963,2020-08-24 03:00:00,4.0,1.0,1.5,1.0,59.97041666666666,2060.51997245179,6647.608333333334,0,0,28.2
964,964,2020-08-24 04:00:00,4.0,1.0,1.5,1.0,59.97583333333333,2061.4669421487597,6650.55,0,0,28.0
965,965,2020-08-24 05:00:00,4.0,1.0,1.5,1.0,60.00833333333333,3954.310606060605,6653.795833333333,0,0,28.3
966,966,2020-08-24 06:00:00,4.0,1.0,1.5,1.0,60.02666666666667,6782.795454545451,6656.720833333333,0,0,27.8
967,967,2020-08-24 07:00:00,4.0,1.0,1.5,1.0,60.01416666666666,9543.818181818178,6658.9333333333325,2,0,28.5
968,968,2020-08-24 08:00:00,4.0,1.0,1.5,1.0,60.01541666666666,12307.909090909085,6660.299999999998,2,0,29.9
969,969,2020-08-24 09:00:00,4.0,1.0,1.5,1.0,59.9875,15036.8106060606,6660.874999999999,2,0,31.4
970,970,2020-08-24 10:00:00,4.0,1.0,1.5,1.0,59.98625000000001,17738.66666666666,6661.083333333334,2,0,32.7
971,971,2020-08-24 11:00:00,4.0,1.0,1.5,1.0,60.01375000000001,19437.75757575757,6661.1833333333325,2,0,34.2
972,972,2020-08-24 12:00:00,4.0,1.0,1.5,1.0,59.98666666666666,20947.284090909085,6661.279166666667,2,0,36.2
973,973,2020-08-24 13:00:00,4.0,1.0,1.5,1.0,59.99916666666667,23776.07196969696,6661.375000000001,3,0,37.3
974,974,2020-08-24 14:00:00,4.0,1.0,1.5,1.0,59.98500000000001,25939.954545454537,6661.470833333334,3,0,37.6
975,975,2020-08-24 15:00:00,4.0,1.0,1.5,1.0,60.012916666666676,28148.496212121205,6661.562500000001,3,0,36.5
976,976,2020-08-24 16:00:00,4.0,1.0,1.5,1.0,59.99458333333333,26659.374999999993,6661.654166666667,3,0,36.2
977,977,2020-08-24 17:00:00,4.0,1.0,1.5,1.0,60.005,23710.77651515151,6661.750000000001,3,0,34.0
978,978,2020-08-24 18:00:00,4.0,1.0,1.5,1.0,60.00583333333333,20851.571969696965,6661.85,3,0,32.8
979,979,2020-08-24 19:00:00,4.0,1.0,1.5,1.0,60.05541666666667,18059.829545454537,6661.95,4,0,32.2
980,980,2020-08-24 20:00:00,4.0,1.0,1.5,1.0,60.01041666666666,15329.564393939389,6662.05,4,0,31.4
981,981,2020-08-24 21:00:00,4.0,1.0,1.5,1.0,59.99000000000001,12639.450757575753,6662.145833333334,4,0,31.1
982,982,2020-08-24 22:00:00,4.0,1.0,1.5,1.0,60.00125000000001,10957.59469696969,6662.3625,4,0,30.7
983,983,2020-08-24 23:00:00,4.0,1.0,1.5,1.0,59.95583333333333,9521.831955922862,6663.266666666666,4,0,30.1
984,984,2020-08-25 00:00:00,4.0,1.0,1.5,1.0,59.98666666666667,6823.271349862257,6665.083333333334,1,0,30.8
985,985,2020-08-25 01:00:00,4.0,1.0,1.5,1.0,60.01416666666668,4826.623622589531,6667.591666666666,0,0,29.7
986,986,2020-08-25 02:00:00,4.0,1.0,1.5,1.0,60.01,2761.528925619833,6670.658333333333,0,0,29.5
987,987,2020-08-25 03:00:00,4.0,1.0,1.5,1.0,59.99416666666666,2361.03650137741,6674.033333333334,0,0,29.2
988,988,2020-08-25 04:00:00,4.0,1.0,1.5,1.0,60.00954545454545,2360.3546831955914,6677.340909090908,0,0,29.1
989,989,2020-08-25 05:00:00,4.0,1.0,1.5,1.0,59.98958333333334,4228.794077134984,6680.5250000000015,0,0,28.8
990,990,2020-08-25 06:00:00,4.0,1.0,1.5,1.0,60.00333333333333,7020.839531680438,6683.5,0,0,28.9
991,991,2020-08-25 07:00:00,4.0,1.0,1.5,1.0,59.981666666666676,9751.252410468316,6685.854166666668,2,0,28.9
992,992,2020-08-25 08:00:00,4.0,1.0,1.5,1.0,60.00916666666668,12441.593319559222,6687.429166666668,2,0,30.9
993,993,2020-08-25 09:00:00,4.0,1.0,1.5,1.0,59.99625,15116.403925619828,6688.204166666667,2,0,33.0
994,994,2020-08-25 10:00:00,4.0,1.0,1.5,1.0,60.00041666666666,17793.28409090908,6688.449999999999,2,0,34.8
995,995,2020-08-25 11:00:00,4.0,1.0,1.5,1.0,60.00916666666666,20243.45454545454,6688.549999999998,2,0,36.6
996,996,2020-08-25 12:00:00,4.0,1.0,1.5,1.0,59.98541666666667,22984.515151515145,6688.645833333332,2,0,37.5
997,997,2020-08-25 13:00:00,4.0,1.0,1.5,1.0,60.01875,25297.77272727272,6688.741666666665,3,0,38.1
998,998,2020-08-25 14:00:00,4.0,1.0,1.5,1.0,60.00999999999999,28178.833333333325,6688.833333333332,3,0,37.7
999,999,2020-08-25 15:00:00,4.0,1.0,1.5,1.0,60.00166666666666,31128.151515151505,6688.929166666666,3,0,38.3
1000,1000,2020-08-25 16:00:00,4.0,1.0,1.5,1.0,60.00375,29638.72727272726,6689.024999999999,3,0,37.7
1001,1001,2020-08-25 17:00:00,4.0,1.0,1.5,1.0,59.98374999999999,26694.030303030293,6689.124999999999,3,0,35.4
1002,1002,2020-08-25 18:00:00,4.0,1.0,1.5,1.0,60.01583333333334,23825.587121212113,6689.216666666665,3,0,33.9
1003,1003,2020-08-25 19:00:00,4.0,1.0,1.5,1.0,59.95875,21028.390151515145,6689.316666666667,4,0,32.7
1004,1004,2020-08-25 20:00:00,4.0,1.0,1.5,1.0,59.99000000000001,18283.579545454537,6689.416666666665,4,0,32.3
1005,1005,2020-08-25 21:00:00,4.0,1.0,1.5,1.0,60.00000000000001,15587.443181818177,6689.516666666666,4,0,31.9
1006,1006,2020-08-25 22:00:00,4.0,1.0,1.5,1.0,60.02916666666668,13138.484848484844,6689.762500000002,4,0,31.7
1007,1007,2020-08-25 23:00:00,4.0,1.0,1.5,1.0,59.95833333333334,10465.303030303026,6690.6208333333325,4,0,31.3
1008,1008,2020-08-26 00:00:00,4.0,1.0,1.5,1.0,60.0125,8235.606060606056,6692.329166666667,1,0,28.3
1009,1009,2020-08-26 01:00:00,4.0,1.0,1.5,1.0,60.03375,5447.916666666664,6694.8166666666675,0,0,30.6
1010,1010,2020-08-26 02:00:00,4.0,1.0,1.5,1.0,60.00291666666667,2625.4924242424227,6697.775,0,0,30.0
1011,1011,2020-08-26 03:00:00,4.0,1.0,1.5,1.0,60.00416666666666,2229.35606060606,6701.029166666666,0,0,29.7
1012,1012,2020-08-26 04:00:00,4.0,1.0,1.5,1.0,60.02375000000001,2226.9903581267213,6704.416666666666,0,0,28.9
1013,1013,2020-08-26 05:00:00,4.0,1.0,1.5,1.0,60.02291666666667,4352.304752066115,6707.7458333333325,0,0,28.3
1014,1014,2020-08-26 06:00:00,4.0,1.0,1.5,1.0,60.00416666666667,6901.338842975204,6710.279166666667,0,0,28.3
1015,1015,2020-08-26 07:00:00,4.0,1.0,1.5,1.0,60.01166666666667,9149.634297520657,6712.2625,2,0,28.6
1016,1016,2020-08-26 08:00:00,4.0,1.0,1.5,1.0,59.99416666666666,11100.978994490357,6713.854166666666,2,0,31.1
1017,1017,2020-08-26 09:00:00,4.0,1.0,1.5,1.0,60.00272727272728,13797.910812672173,6714.618181818182,2,0,33.1
1018,1018,2020-08-26 10:00:00,4.0,1.0,1.5,1.0,60.00458333333333,16470.638085399445,6714.85,2,0,34.4
1019,1019,2020-08-26 11:00:00,4.0,1.0,1.5,1.0,60.01291666666666,19196.471418732777,6714.945833333334,2,0,36.4
1020,1020,2020-08-26 12:00:00,4.0,1.0,1.5,1.0,60.00291666666666,21983.85778236914,6715.041666666666,2,0,36.0
1021,1021,2020-08-26 13:00:00,4.0,1.0,1.5,1.0,59.98500000000001,23813.327479338837,6715.133333333332,3,0,37.1
1022,1022,2020-08-26 14:00:00,4.0,1.0,1.5,1.0,59.99791666666667,25697.342630853986,6715.229166666668,3,0,33.1
1023,1023,2020-08-26 15:00:00,4.0,1.0,1.5,1.0,60.00208333333333,28396.280303030297,6715.325,3,0,28.5
1024,1024,2020-08-26 16:00:00,4.0,1.0,1.5,1.0,59.99375000000001,26907.386363636357,6715.416666666668,3,0,31.3
1025,1025,2020-08-26 17:00:00,4.0,1.0,1.5,1.0,60.00291666666666,24204.374999999996,6715.5125,3,0,31.5
1026,1026,2020-08-26 18:00:00,4.0,1.0,1.5,1.0,60.01208333333333,21829.43618881118,6715.608333333334,3,0,31.2
1027,1027,2020-08-26 19:00:00,4.0,1.0,1.5,1.0,60.01,19746.72785547785,6715.708333333332,4,0,30.3
1028,1028,2020-08-26 20:00:00,4.0,1.0,1.5,1.0,60.00875,16975.553613053606,6715.8083333333325,4,0,29.7
1029,1029,2020-08-26 21:00:00,4.0,1.0,1.5,1.0,59.98,14248.659673659671,6715.908333333334,4,0,29.2
1030,1030,2020-08-26 22:00:00,4.0,1.0,1.5,1.0,59.99875,11468.280885780883,6716.141666666666,4,0,28.9
1031,1031,2020-08-26 23:00:00,4.0,1.0,1.5,1.0,60.00323717948717,8503.318764568763,6716.905128205128,4,0,28.8
1032,1032,2020-08-27 00:00:00,4.0,1.0,1.5,1.0,60.00166666666666,6526.50058275058,6718.4749999999985,1,0,26.1
1033,1033,2020-08-27 01:00:00,4.0,1.0,1.5,1.0,59.99250000000001,4562.296037296036,6720.541666666668,0,0,27.9
1034,1034,2020-08-27 02:00:00,4.0,1.0,1.5,1.0,59.99500000000001,1857.163461538461,6723.266666666666,0,0,27.7
1035,1035,2020-08-27 03:00:00,4.0,1.0,1.5,1.0,59.98999999999999,1123.0536130536127,6726.05,0,0,27.3
1036,1036,2020-08-27 04:00:00,4.0,1.0,1.5,1.0,60.04041666666666,2587.099067599067,6727.108333333333,0,0,27.3
1037,1037,2020-08-27 05:00:00,4.0,1.0,1.5,1.0,59.99041666666668,5458.803030303027,6727.3083333333325,0,0,27.0
1038,1038,2020-08-27 06:00:00,4.0,1.0,1.5,1.0,59.96416666666668,8286.151515151512,6727.604166666665,0,0,27.2
1039,1039,2020-08-27 07:00:00,4.0,1.0,1.5,1.0,59.97041666666667,11057.318181818178,6727.9625000000015,2,0,27.7
1040,1040,2020-08-27 08:00:00,4.0,1.0,1.5,1.0,60.005,13784.267217630848,6728.262499999999,2,0,29.9
1041,1041,2020-08-27 09:00:00,4.0,1.0,1.5,1.0,60.02041666666666,16564.532369146,6728.4124999999985,2,0,32.1
1042,1042,2020-08-27 10:00:00,4.0,1.0,1.5,1.0,59.9975,17295.308884297516,6728.525,2,0,34.1
1043,1043,2020-08-27 11:00:00,4.0,1.0,1.5,1.0,60.03375,17285.952823691456,6728.616666666666,2,0,34.3
1044,1044,2020-08-27 12:00:00,4.0,1.0,1.5,1.0,59.99,17263.98312672176,6728.7125,2,0,29.8
1045,1045,2020-08-27 13:00:00,4.0,1.0,1.5,1.0,60.01,17734.81646005509,6728.8,3,0,26.6
1046,1046,2020-08-27 14:00:00,4.0,1.0,1.5,1.0,60.00375000000001,18218.642217630848,6728.891666666666,3,0,27.0
1047,1047,2020-08-27 15:00:00,4.0,1.0,1.5,1.0,60.00583333333334,17223.536157024788,6728.983333333333,3,0,25.7
1048,1048,2020-08-27 16:00:00,4.0,1.0,1.5,1.0,59.9975,15239.157369146002,6729.079166666666,3,0,25.8
1049,1049,2020-08-27 17:00:00,4.0,1.0,1.5,1.0,60.00791666666667,12290.824035812668,6729.174999999998,3,0,25.8
1050,1050,2020-08-27 18:00:00,4.0,1.0,1.5,1.0,60.03708333333334,9376.664944903578,6729.275,3,0,25.5
1051,1051,2020-08-27 19:00:00,4.0,1.0,1.5,1.0,60.05583333333333,6545.397727272724,6729.3708333333325,4,0,25.7
1052,1052,2020-08-27 20:00:00,4.0,1.0,1.5,1.0,59.97208333333334,3760.8901515151506,6729.466666666666,4,0,25.6
1053,1053,2020-08-27 21:00:00,4.0,1.0,1.5,1.0,59.97708333333334,3222.234848484847,6729.5625,4,0,25.8
1054,1054,2020-08-27 22:00:00,4.0,1.0,1.5,1.0,59.97666666666667,3434.659090909089,6729.8375,4,0,25.8
1055,1055,2020-08-27 23:00:00,4.0,1.0,1.5,1.0,59.99291666666667,3601.136363636362,6730.466666666666,4,0,25.9
1056,1056,2020-08-28 00:00:00,4.0,1.0,1.5,1.0,59.97166666666666,3293.446969696968,6731.6125,1,0,28.0
1057,1057,2020-08-28 01:00:00,4.0,1.0,1.5,1.0,59.9875,2880.681818181816,6733.6500000000015,0,0,26.0
1058,1058,2020-08-28 02:00:00,4.0,1.0,1.5,1.0,59.97749999999999,2449.166666666665,6735.875000000001,0,0,25.8
1059,1059,2020-08-28 03:00:00,4.0,1.0,1.5,1.0,60.00041666666666,1474.8484848484843,6738.3708333333325,0,0,25.6
1060,1060,2020-08-28 04:00:00,4.0,1.0,1.5,1.0,59.99333333333334,1451.363636363636,6740.416666666668,0,0,25.5
1061,1061,2020-08-28 05:00:00,4.0,1.0,1.5,1.0,59.99125000000001,3126.7159090909076,6742.675000000001,0,0,25.6
1062,1062,2020-08-28 06:00:00,4.0,1.0,1.5,1.0,59.99375,5958.416666666664,6744.15,0,0,25.8
1063,1063,2020-08-28 07:00:00,4.0,1.0,1.5,1.0,59.99291666666666,7501.996212121208,6745.120833333333,2,0,26.5
1064,1064,2020-08-28 08:00:00,4.0,1.0,1.5,1.0,59.99374999999999,8537.431818181814,6745.704166666667,2,0,27.8
1065,1065,2020-08-28 09:00:00,4.0,1.0,1.5,1.0,60.00208333333334,8325.462121212118,6745.941666666667,2,0,30.2
1066,1066,2020-08-28 10:00:00,4.0,1.0,1.5,1.0,60.004583333333336,9400.329545454542,6746.083333333332,2,0,32.5
1067,1067,2020-08-28 11:00:00,4.0,1.0,1.5,1.0,59.99750000000002,10452.58333333333,6746.1833333333325,2,0,33.3
1068,1068,2020-08-28 12:00:00,4.0,1.0,1.5,1.0,59.97916666666666,10369.09848484848,6746.274999999999,2,0,33.5
1069,1069,2020-08-28 13:00:00,4.0,1.0,1.5,1.0,59.99416666666667,10304.477272727268,6746.374999999999,3,0,33.3
1070,1070,2020-08-28 14:00:00,4.0,1.0,1.5,1.0,60.0,12270.462121212116,6746.4749999999985,3,0,35.1
1071,1071,2020-08-28 15:00:00,4.0,1.0,1.5,1.0,59.99500000000001,14249.93181818181,6746.574999999999,3,0,32.7
1072,1072,2020-08-28 16:00:00,4.0,1.0,1.5,1.0,60.00583333333334,12512.003787878783,6746.674999999998,3,0,31.3
1073,1073,2020-08-28 17:00:00,4.0,1.0,1.5,1.0,59.98499999999999,9562.462121212118,6746.766666666666,3,0,29.3
1074,1074,2020-08-28 18:00:00,4.0,1.0,1.5,1.0,59.99500000000001,7938.238636363633,6746.863636363635,3,0,28.5
1075,1075,2020-08-28 19:00:00,4.0,1.0,1.5,1.0,60.01333333333334,6839.62121212121,6746.958333333332,4,0,28.8
1076,1076,2020-08-28 20:00:00,4.0,1.0,1.5,1.0,59.98291666666667,7027.045454545451,6747.0583333333325,4,0,29.4
1077,1077,2020-08-28 21:00:00,4.0,1.0,1.5,1.0,60.01458333333333,5943.617424242422,6747.1624999999985,4,0,29.3
1078,1078,2020-08-28 22:00:00,4.0,1.0,1.5,1.0,60.01458333333333,4890.189393939392,6747.416666666668,4,0,28.9
1079,1079,2020-08-28 23:00:00,4.0,1.0,1.5,1.0,59.98833333333334,5008.257575757573,6748.266666666666,4,0,28.5
1080,1080,2020-08-29 00:00:00,4.0,1.0,1.5,1.0,59.99375000000001,5133.371212121211,6749.858333333333,1,1,29.3
1081,1081,2020-08-29 01:00:00,4.0,1.0,1.5,1.0,59.99625,3229.583333333332,6751.8875,0,1,27.9
1082,1082,2020-08-29 02:00:00,4.0,1.0,1.5,1.0,59.99541666666667,1309.545454545454,6754.125,0,1,27.6
1083,1083,2020-08-29 03:00:00,4.0,1.0,1.5,1.0,59.99125000000001,1360.5303030303025,6756.3875,0,1,27.7
1084,1084,2020-08-29 04:00:00,4.0,1.0,1.5,1.0,60.03208333333334,1350.5303030303025,6757.7875,0,1,27.5
1085,1085,2020-08-29 05:00:00,4.0,1.0,1.5,1.0,60.00708333333333,3224.1174242424227,6759.4416666666675,0,1,27.2
1086,1086,2020-08-29 06:00:00,4.0,1.0,1.5,1.0,59.995,3826.333333333331,6760.545833333334,0,1,27.2
1087,1087,2020-08-29 07:00:00,4.0,1.0,1.5,1.0,60.012916666666676,3638.909090909089,6761.479166666666,2,1,27.9
1088,1088,2020-08-29 08:00:00,4.0,1.0,1.5,1.0,59.99291666666666,3729.4962121212106,6762.25,2,1,29.9
1089,1089,2020-08-29 09:00:00,4.0,1.0,1.5,1.0,59.98875,3542.109848484847,6762.741666666665,2,1,31.8
1090,1090,2020-08-29 10:00:00,4.0,1.0,1.5,1.0,59.98083333333334,5161.560606060605,6762.916666666665,2,1,32.1
1091,1091,2020-08-29 11:00:00,4.0,1.0,1.5,1.0,59.9975,6773.814393939392,6763.016666666666,2,1,33.3
1092,1092,2020-08-29 12:00:00,4.0,1.0,1.5,1.0,59.99,6691.617424242421,6763.116666666666,2,1,30.7
1093,1093,2020-08-29 13:00:00,4.0,1.0,1.5,1.0,59.99375000000001,6625.74621212121,6763.216666666665,3,1,29.7
1094,1094,2020-08-29 14:00:00,4.0,1.0,1.5,1.0,60.01374999999999,8062.753787878784,6763.316666666667,3,1,29.2
1095,1095,2020-08-29 15:00:00,4.0,1.0,1.5,1.0,60.01708333333333,9781.371212121208,6763.416666666665,3,1,29.8
1096,1096,2020-08-29 16:00:00,4.0,1.0,1.5,1.0,60.03041666666667,7798.95833333333,6763.508333333332,3,1,30.1
1097,1097,2020-08-29 17:00:00,4.0,1.0,1.5,1.0,60.04208333333333,7096.2982093663895,6763.608333333333,3,1,29.8
1098,1098,2020-08-29 18:00:00,4.0,1.0,1.5,1.0,59.99541666666667,7225.313360881541,6763.708333333332,3,1,29.6
1099,1099,2020-08-29 19:00:00,4.0,1.0,1.5,1.0,59.99958333333333,7155.673209366389,6763.8083333333325,4,1,29.5
1100,1100,2020-08-29 20:00:00,4.0,1.0,1.5,1.0,59.99916666666667,7347.642906336086,6763.908333333333,4,1,29.8
1101,1101,2020-08-29 21:00:00,4.0,1.0,1.5,1.0,60.00250000000001,5907.548209366389,6764.020833333332,4,1,29.6
1102,1102,2020-08-29 22:00:00,4.0,1.0,1.5,1.0,59.97954545454545,4416.9232093663895,6764.336363636364,4,1,29.4
1103,1103,2020-08-29 23:00:00,4.0,1.0,1.5,1.0,60.01458333333334,4707.1126033057835,6765.3791666666675,4,1,29.2
1104,1104,2020-08-30 00:00:00,4.0,1.0,1.5,1.0,59.98666666666667,4999.1580578512385,6767.3083333333325,1,1,28.9
1105,1105,2020-08-30 01:00:00,4.0,1.0,1.5,1.0,59.98416666666666,3758.0974517906316,6769.229166666668,0,1,29.2
1106,1106,2020-08-30 02:00:00,4.0,1.0,1.5,1.0,59.978333333333346,2205.843663911845,6772.170833333334,0,1,28.9
1107,1107,2020-08-30 03:00:00,4.0,1.0,1.5,1.0,59.99125000000001,2307.813360881542,6775.333333333334,0,1,28.6
1108,1108,2020-08-30 04:00:00,4.0,1.0,1.5,1.0,59.99458333333334,2288.143939393939,6778.4125,0,1,28.5
1109,1109,2020-08-30 05:00:00,4.0,1.0,1.5,1.0,59.99291666666666,2904.7045454545446,6781.6916666666675,0,1,28.4
1110,1110,2020-08-30 06:00:00,4.0,1.0,1.5,1.0,60.01958333333334,2726.1060606060596,6784.770833333332,0,1,28.3
1111,1111,2020-08-30 07:00:00,4.0,1.0,1.5,1.0,60.01375,2534.1363636363626,6787.283333333334,2,1,29.2
1112,1112,2020-08-30 08:00:00,4.0,1.0,1.5,1.0,60.00208333333333,2236.825757575757,6789.0041666666675,2,1,31.0
1113,1113,2020-08-30 09:00:00,4.0,1.0,1.5,1.0,60.04166666666666,2486.5227272727266,6789.799999999998,2,1,33.0
1114,1114,2020-08-30 10:00:00,4.0,1.0,1.5,1.0,60.006250000000016,4182.053030303027,6790.0041666666675,2,1,33.3
1115,1115,2020-08-30 11:00:00,4.0,1.0,1.5,1.0,59.99208333333334,6123.928030303027,6790.108333333334,2,1,34.0
1116,1116,2020-08-30 12:00:00,4.0,1.0,1.5,1.0,59.99875,6123.795454545451,6790.208333333334,2,1,34.5
1117,1117,2020-08-30 13:00:00,4.0,1.0,1.5,1.0,59.96833333333333,5938.378787878786,6790.308333333333,3,1,34.4
1118,1118,2020-08-30 14:00:00,4.0,1.0,1.5,1.0,59.97875,8314.325757575754,6790.408333333334,3,1,34.5
1119,1119,2020-08-30 15:00:00,4.0,1.0,1.5,1.0,59.99500000000001,10774.249999999996,6790.5041666666675,3,1,34.3
1120,1120,2020-08-30 16:00:00,4.0,1.0,1.5,1.0,60.02000000000001,11022.272727272724,6790.6,3,1,33.6
1121,1121,2020-08-30 17:00:00,4.0,1.0,1.5,1.0,59.98541666666666,11045.037878787876,6790.7,3,1,31.6
1122,1122,2020-08-30 18:00:00,4.0,1.0,1.5,1.0,60.00916666666666,11128.333333333328,6790.8,3,1,30.7
1123,1123,2020-08-30 19:00:00,4.0,1.0,1.5,1.0,60.03916666666665,11330.113636363634,6790.9000000000015,4,1,30.0
1124,1124,2020-08-30 20:00:00,4.0,1.0,1.5,1.0,60.00541666666666,10925.18939393939,6791.000000000001,4,1,29.7
1125,1125,2020-08-30 21:00:00,4.0,1.0,1.5,1.0,59.97083333333334,9154.128787878784,6791.1,4,1,29.5
1126,1126,2020-08-30 22:00:00,4.0,1.0,1.5,1.0,60.00874999999999,7021.034779614325,6791.291666666668,4,1,29.3
1127,1127,2020-08-30 23:00:00,4.0,1.0,1.5,1.0,59.96333333333335,7015.447658402203,6791.966666666666,4,1,29.0
1128,1128,2020-08-31 00:00:00,4.0,1.0,1.5,1.0,60.00041666666667,7208.62947658402,6793.5875000000015,1,0,26.9
1129,1129,2020-08-31 01:00:00,4.0,1.0,1.5,1.0,60.00208333333333,4944.008264462809,6795.5666666666675,0,0,28.7
1130,1130,2020-08-31 02:00:00,4.0,1.0,1.5,1.0,60.01874999999999,2577.530991735536,6796.887500000002,0,0,28.8
1131,1131,2020-08-31 03:00:00,4.0,1.0,1.5,1.0,60.03,1689.084022038567,6799.186363636363,0,0,28.7
1132,1132,2020-08-31 04:00:00,4.0,1.0,1.5,1.0,60.01916666666666,1686.0915977961427,6800.979166666666,0,0,28.7
1133,1133,2020-08-31 05:00:00,4.0,1.0,1.5,1.0,60.00791666666666,3837.9552341597787,6803.654166666667,0,0,28.6
1134,1134,2020-08-31 06:00:00,4.0,1.0,1.5,1.0,60.00333333333333,6614.6976584022,6806.5041666666675,0,0,27.0
1135,1135,2020-08-31 07:00:00,4.0,1.0,1.5,1.0,59.97833333333333,9005.114325068867,6808.275,2,0,27.3
1136,1136,2020-08-31 08:00:00,4.0,1.0,1.5,1.0,59.947083333333346,10775.98553719008,6809.4416666666675,2,0,28.6
1137,1137,2020-08-31 09:00:00,4.0,1.0,1.5,1.0,60.02541666666667,11915.935606060602,6810.275,2,0,31.7
1138,1138,2020-08-31 10:00:00,4.0,1.0,1.5,1.0,59.98083333333334,13906.97727272727,6810.466666666665,2,0,27.0
1139,1139,2020-08-31 11:00:00,4.0,1.0,1.5,1.0,60.01083333333332,16692.20454545454,6810.566666666667,2,0,31.3
1140,1140,2020-08-31 12:00:00,4.0,1.0,1.5,1.0,59.99916666666667,19452.962121212116,6810.658333333333,2,0,30.1
1141,1141,2020-08-31 13:00:00,4.0,1.0,1.5,1.0,60.01833333333333,22315.878787878784,6810.754166666667,3,0,32.0
1142,1142,2020-08-31 14:00:00,4.0,1.0,1.5,1.0,59.99500000000001,25189.515151515145,6810.8499999999985,3,0,32.4
1143,1143,2020-08-31 15:00:00,4.0,1.0,1.5,1.0,60.01125,28148.492424242413,6810.945833333332,3,0,31.1
1144,1144,2020-08-31 16:00:00,4.0,1.0,1.5,1.0,60.0225,27154.753787878777,6811.041666666666,3,0,30.2
1145,1145,2020-08-31 17:00:00,4.0,1.0,1.5,1.0,60.00666666666666,24197.32954545454,6811.133333333332,3,0,29.1
1146,1146,2020-08-31 18:00:00,4.0,1.0,1.5,1.0,59.98791666666666,21738.42803030302,6811.233333333333,3,0,29.0
1147,1147,2020-08-31 19:00:00,4.0,1.0,1.5,1.0,60.06375000000001,19817.481060606056,6811.333333333332,4,0,28.8
1148,1148,2020-08-31 20:00:00,4.0,1.0,1.5,1.0,59.99833333333334,18683.52272727272,6811.4333333333325,4,0,28.8
1149,1149,2020-08-31 21:00:00,4.0,1.0,1.5,1.0,60.02166666666667,16565.094696969692,6811.533333333333,4,0,28.5
1150,1150,2020-08-31 22:00:00,4.0,1.0,1.5,1.0,59.99791666666667,13858.314393939389,6811.720833333335,4,0,28.1
1151,1151,2020-08-31 23:00:00,4.0,1.0,1.5,1.0,60.00041666666666,11172.784090909086,6812.1208333333325,4,0,28.0
1152,1152,2020-09-01 00:00:00,4.0,1.0,1.5,1.0,60.02291666666665,8479.82954545454,6812.595833333333,1,0,28.9
1153,1153,2020-09-01 01:00:00,4.0,1.0,1.5,1.0,60.04583333333334,5740.814393939391,6813.6291666666675,0,0,26.7
1154,1154,2020-09-01 02:00:00,4.0,1.0,1.5,1.0,59.99041666666667,2946.113980716252,6814.945833333332,0,0,27.0
1155,1155,2020-09-01 03:00:00,4.0,1.0,1.5,1.0,59.99666666666667,1806.5495867768589,6816.979166666666,0,0,27.0
1156,1156,2020-09-01 04:00:00,4.0,1.0,1.5,1.0,60.00208333333334,1817.572314049586,6820.1,0,0,26.8
1157,1157,2020-09-01 05:00:00,4.0,1.0,1.5,1.0,59.97833333333333,3781.810950413221,6823.529166666667,0,0,26.3
1158,1158,2020-09-01 06:00:00,4.0,1.0,1.5,1.0,59.97875,6447.360192837463,6826.5666666666675,0,0,26.0
1159,1159,2020-09-01 07:00:00,4.0,1.0,1.5,1.0,60.00090909090909,9070.447314049583,6828.940909090909,2,0,26.9
1160,1160,2020-09-01 08:00:00,4.0,1.0,1.5,1.0,59.93875000000001,10940.333677685945,6830.55,2,0,26.4
1161,1161,2020-09-01 09:00:00,4.0,1.0,1.5,1.0,60.00916666666666,12157.606404958675,6831.358333333334,2,0,27.4
1162,1162,2020-09-01 10:00:00,4.0,1.0,1.5,1.0,59.98250000000001,14842.98519283746,6831.591666666667,2,0,29.4
1163,1163,2020-09-01 11:00:00,4.0,1.0,1.5,1.0,60.00333333333333,17535.560950413215,6831.6875,2,0,29.9
1164,1164,2020-09-01 12:00:00,4.0,1.0,1.5,1.0,60.01458333333333,19529.48140495867,6831.779166666667,2,0,31.4
1165,1165,2020-09-01 13:00:00,4.0,1.0,1.5,1.0,59.99541666666667,19345.01515151515,6831.875000000001,3,0,33.6
1166,1166,2020-09-01 14:00:00,4.0,1.0,1.5,1.0,60.00291666666666,20483.89772727272,6831.966666666667,3,0,33.3
1167,1167,2020-09-01 15:00:00,4.0,1.0,1.5,1.0,59.99583333333334,23181.98484848484,6832.058333333333,3,0,34.2
1168,1168,2020-09-01 16:00:00,4.0,1.0,1.5,1.0,59.98916666666667,22188.276515151512,6832.154166666667,3,0,34.0
1169,1169,2020-09-01 17:00:00,4.0,1.0,1.5,1.0,60.00916666666666,19487.386363636357,6832.250000000001,3,0,32.6
1170,1170,2020-09-01 18:00:00,4.0,1.0,1.5,1.0,60.0175,16865.89015151515,6832.341666666667,3,0,31.8
